"year","ccode","carer","age","housing_costs","earnings","benefits","employment_status"
2019,"E08000018",9410,20,67.86374097643456,0.0,0.0,OtherEd
2017,"E08000018",9411,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000018",9411,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000018",9411,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000018",9412,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000018",9412,19,66.09044744573177,0.0,0.0,OtherEd
2019,"E08000018",9412,20,67.86374097643456,0.0,0.0,OtherEd
2018,"E08000018",9414,18,67.41900067260494,0.0,0.0,OtherEd
2018,"E08000018",9415,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000018",9415,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000018",9415,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000018",9416,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000018",9417,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000018",9417,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000018",9417,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000018",9419,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000018",9420,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000018",9420,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E08000018",9420,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E08000018",9421,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000018",9421,19,69.22794103175964,0.0,0.0,OtherEd
2018,"E08000018",9423,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000018",9423,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000018",9423,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000018",9424,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000018",9424,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000018",9424,20,71.01462682701725,0.0,59.45353306560677,NEET
2019,"E08000018",9427,18,69.159,0.0,57.9,NEET
2019,"E08000018",9428,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E08000018",9430,18,69.159,0.0,0.0,HigherEd
2019,"E08000018",9431,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000018",9431,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E08000018",9432,18,69.159,0.0,0.0,OtherEd
2019,"E08000018",9433,18,69.159,0.0,57.9,NEET
2019,"E08000018",9434,18,69.159,0.0,57.9,NEET
2020,"E08000018",9434,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E08000018",9434,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E08000018",9435,18,69.159,0.0,57.9,NEET
2019,"E08000018",9436,18,69.159,0.0,0.0,HigherEd
2020,"E08000018",9436,19,70.94390651422862,0.0,0.0,HigherEd
2021,"E08000018",9436,20,72.39793500223146,0.0,0.0,HigherEd
2020,"E08000018",9438,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000018",9438,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E08000018",9438,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E08000018",9439,18,70.57644599561375,0.0,0.0,HigherEd
2021,"E08000018",9439,19,72.0229432087188,0.0,0.0,HigherEd
2020,"E08000018",9440,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000018",9440,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E08000018",9441,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E08000018",9442,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000018",9443,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000018",9443,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000018",9443,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000018",9444,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000018",9447,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E08000018",9448,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2021,"E08000018",9448,19,72.0229432087188,256.1871055010168,0.0,TrainingOrEmployment
2020,"E08000018",9449,18,70.57644599561375,0.0,0.0,HigherEd
2021,"E08000018",9450,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E08000018",9453,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000018",9453,19,73.3863835871308,0.0,0.0,OtherEd
2021,"E08000018",9454,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000018",9454,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2023,"E08000018",9454,20,74.94396847310966,266.577253060122,0.0,TrainingOrEmployment
2021,"E08000018",9455,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000018",9455,19,73.3863835871308,0.0,61.43917074704482,NEET
2023,"E08000018",9455,20,74.94396847310966,0.0,62.74318273244335,NEET
2021,"E08000018",9456,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E08000018",9459,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E08000018",9460,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000018",9460,19,73.3863835871308,0.0,61.43917074704482,NEET
2023,"E08000018",9460,20,74.94396847310966,0.0,62.74318273244335,NEET
2022,"E08000018",9462,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E08000018",9467,18,73.49517621281592,0.0,61.5302520672948,NEET
2022,"E08000018",9468,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000018",9468,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000018",9469,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000018",9469,19,75.05507016133733,0.0,62.83619720269858,NEET
2024,"E08000018",9469,20,76.61748810043784,0.0,64.14425542612459,NEET
2022,"E08000018",9470,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000018",9470,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2024,"E08000018",9470,20,76.61748810043784,272.5299971472651,0.0,TrainingOrEmployment
2022,"E08000018",9472,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000018",9472,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2024,"E08000018",9472,20,76.61748810043784,272.5299971472651,0.0,TrainingOrEmployment
2022,"E08000018",9473,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000018",9473,19,75.05507016133733,0.0,0.0,OtherEd
2023,"E08000018",9476,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000018",9477,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000018",9477,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E08000018",9478,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000018",9480,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000018",9480,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E08000018",9480,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E08000018",9482,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000018",9483,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E08000018",9483,19,76.58691641918783,0.0,0.0,OtherEd
2023,"E08000018",9484,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E08000018",9484,19,76.58691641918783,0.0,0.0,HigherEd
2025,"E08000018",9484,20,78.14550551087854,0.0,0.0,HigherEd
2023,"E08000018",9485,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000018",9486,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E08000018",9487,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000018",9487,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000018",9488,18,76.55192756023861,0.0,0.0,HigherEd
2024,"E08000018",9489,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000018",9489,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000018",9489,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000018",9491,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000018",9491,19,78.10980460793488,0.0,0.0,OtherEd
2026,"E08000018",9491,20,79.69938537593121,0.0,0.0,OtherEd
2024,"E08000018",9495,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E08000018",9496,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E08000018",9497,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000018",9497,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000018",9497,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000018",9498,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000018",9498,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000018",9498,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000018",9499,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000018",9499,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000018",9499,20,79.69938537593121,0.0,66.72442362189184,NEET
2025,"E08000018",9500,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000018",9500,19,79.69938537598428,0.0,0.0,OtherEd
2027,"E08000018",9500,20,81.32131505368467,0.0,0.0,OtherEd
2025,"E08000018",9501,18,78.10980460798689,0.0,0.0,HigherEd
2026,"E08000018",9501,19,79.69938537598428,0.0,0.0,HigherEd
2025,"E08000018",9502,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000018",9502,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000018",9502,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000018",9504,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000018",9504,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000018",9505,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E08000018",9506,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000018",9507,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000018",9508,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E08000018",9509,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000018",9509,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000018",9509,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000018",9510,18,78.10980460798689,0.0,0.0,HigherEd
2025,"E08000018",9511,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000018",9511,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000018",9511,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000018",9512,18,78.10980460798689,0.0,65.3936246446947,NEET
2015,"E08000019",9513,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000019",9513,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000019",9513,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000019",9515,18,65.20090241267978,0.0,0.0,HigherEd
2016,"E08000019",9515,19,66.15350807578886,0.0,0.0,HigherEd
2015,"E08000019",9516,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000019",9516,19,66.15350807578886,0.0,0.0,OtherEd
2015,"E08000019",9519,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000019",9520,18,65.20090241267978,0.0,0.0,HigherEd
2016,"E08000019",9520,19,66.15350807578886,0.0,0.0,HigherEd
2015,"E08000019",9521,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000019",9521,19,66.15350807578886,0.0,55.38379845845334,NEET
2017,"E08000019",9521,20,66.18003521777497,0.0,55.40600701440406,NEET
2015,"E08000019",9523,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000019",9523,19,66.15350807578886,0.0,0.0,OtherEd
2015,"E08000019",9524,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000019",9524,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E08000019",9527,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000019",9527,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000019",9527,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000019",9530,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000019",9530,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2017,"E08000019",9530,20,66.18003521777497,235.40376037207943,0.0,TrainingOrEmployment
2016,"E08000019",9533,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000019",9533,19,65.25320320289747,0.0,0.0,OtherEd
2018,"E08000019",9533,20,65.68365647465745,0.0,0.0,OtherEd
2016,"E08000019",9536,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000019",9536,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000019",9538,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000019",9538,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000019",9539,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000019",9539,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000019",9540,18,65.22704756576739,0.0,0.0,HigherEd
2017,"E08000019",9540,19,65.25320320289747,0.0,0.0,HigherEd
2016,"E08000019",9541,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000019",9542,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000019",9544,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E08000019",9545,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E08000019",9545,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2016,"E08000019",9546,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000019",9546,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000019",9548,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000019",9548,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000019",9549,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000019",9550,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000019",9550,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E08000019",9551,18,65.22704756576739,0.0,0.0,HigherEd
2017,"E08000019",9551,19,65.25320320289747,0.0,0.0,HigherEd
2018,"E08000019",9551,20,65.68365647465745,0.0,0.0,HigherEd
2017,"E08000019",9553,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000019",9553,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2017,"E08000019",9554,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000019",9554,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000019",9555,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000019",9555,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000019",9556,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000019",9556,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2017,"E08000019",9557,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000019",9557,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E08000019",9557,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E08000019",9559,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000019",9559,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E08000019",9559,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E08000019",9562,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000019",9562,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000019",9563,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000019",9563,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000019",9564,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000019",9564,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000019",9565,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000019",9565,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000019",9567,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000019",9567,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000019",9567,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000019",9569,18,65.65732829765156,0.0,0.0,HigherEd
2018,"E08000019",9569,19,66.09044744573177,0.0,0.0,HigherEd
2017,"E08000019",9570,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000019",9570,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000019",9572,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E08000019",9572,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2018,"E08000019",9573,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000019",9573,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E08000019",9573,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E08000019",9575,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000019",9575,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000019",9577,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000019",9577,19,69.22794103175964,0.0,0.0,OtherEd
2018,"E08000019",9578,18,67.41900067260494,0.0,0.0,OtherEd
2018,"E08000019",9579,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E08000019",9579,19,69.22794103175964,0.0,0.0,HigherEd
2020,"E08000019",9579,20,71.01462682701725,0.0,0.0,HigherEd
2018,"E08000019",9582,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000019",9584,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000019",9585,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000019",9585,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000019",9586,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000019",9587,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000019",9587,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000019",9588,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000019",9588,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E08000019",9588,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E08000019",9589,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000019",9589,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000019",9590,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000019",9590,19,69.22794103175964,0.0,0.0,OtherEd
2019,"E08000019",9593,18,69.159,0.0,0.0,HigherEd
2020,"E08000019",9593,19,70.94390651422862,0.0,0.0,HigherEd
2021,"E08000019",9593,20,72.39793500223146,0.0,0.0,HigherEd
2019,"E08000019",9594,18,69.159,0.0,57.9,NEET
2020,"E08000019",9594,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000019",9596,18,69.159,0.0,57.9,NEET
2020,"E08000019",9596,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000019",9601,18,69.159,0.0,0.0,OtherEd
2020,"E08000019",9601,19,70.94390651422862,0.0,0.0,OtherEd
2019,"E08000019",9604,18,69.159,0.0,0.0,OtherEd
2020,"E08000019",9604,19,70.94390651422862,0.0,0.0,OtherEd
2021,"E08000019",9604,20,72.39793500223146,0.0,0.0,OtherEd
2019,"E08000019",9605,18,69.159,0.0,0.0,OtherEd
2020,"E08000019",9605,19,70.94390651422862,0.0,0.0,OtherEd
2019,"E08000019",9607,18,69.159,0.0,0.0,OtherEd
2020,"E08000019",9607,19,70.94390651422862,0.0,0.0,OtherEd
2019,"E08000019",9608,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000019",9608,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E08000019",9608,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E08000019",9609,18,69.159,0.0,57.9,NEET
2020,"E08000019",9609,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000019",9610,18,69.159,0.0,57.9,NEET
2020,"E08000019",9610,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000019",9612,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000019",9614,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000019",9614,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E08000019",9615,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000019",9615,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E08000019",9616,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2021,"E08000019",9616,19,72.0229432087188,256.1871055010168,0.0,TrainingOrEmployment
2022,"E08000019",9616,20,73.4427137033458,261.2372586506899,0.0,TrainingOrEmployment
2020,"E08000019",9617,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E08000019",9618,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000019",9618,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000019",9618,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000019",9619,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2021,"E08000019",9619,19,72.0229432087188,256.1871055010168,0.0,TrainingOrEmployment
2020,"E08000019",9620,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000019",9620,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000019",9620,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000019",9621,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2021,"E08000019",9621,19,72.0229432087188,256.1871055010168,0.0,TrainingOrEmployment
2022,"E08000019",9621,20,73.4427137033458,261.2372586506899,0.0,TrainingOrEmployment
2020,"E08000019",9623,18,70.57644599561375,0.0,0.0,HigherEd
2021,"E08000019",9623,19,72.0229432087188,0.0,0.0,HigherEd
2020,"E08000019",9624,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000019",9624,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E08000019",9626,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000019",9626,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E08000019",9627,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000019",9628,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000019",9628,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E08000019",9628,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E08000019",9631,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E08000019",9632,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000019",9632,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E08000019",9632,20,73.4427137033458,0.0,61.48633038973556,NEET
2021,"E08000019",9633,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000019",9633,19,73.3863835871308,0.0,0.0,OtherEd
2021,"E08000019",9634,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000019",9634,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2023,"E08000019",9634,20,74.94396847310966,266.577253060122,0.0,TrainingOrEmployment
2021,"E08000019",9635,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000019",9635,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E08000019",9636,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000019",9636,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E08000019",9641,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000019",9641,19,73.3863835871308,0.0,61.43917074704482,NEET
2021,"E08000019",9642,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000019",9642,19,73.3863835871308,0.0,0.0,OtherEd
2021,"E08000019",9644,18,71.9677020478668,0.0,0.0,HigherEd
2022,"E08000019",9644,19,73.3863835871308,0.0,0.0,HigherEd
2023,"E08000019",9644,20,74.94396847310966,0.0,0.0,HigherEd
2021,"E08000019",9645,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000019",9645,19,73.3863835871308,0.0,61.43917074704482,NEET
2021,"E08000019",9649,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000019",9653,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000019",9653,19,75.05507016133733,0.0,0.0,OtherEd
2022,"E08000019",9655,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000019",9655,19,75.05507016133733,0.0,0.0,OtherEd
2024,"E08000019",9655,20,76.61748810043784,0.0,0.0,OtherEd
2022,"E08000019",9656,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000019",9656,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2022,"E08000019",9657,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000019",9657,19,75.05507016133733,0.0,0.0,OtherEd
2022,"E08000019",9659,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000019",9659,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000019",9661,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000019",9661,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000019",9662,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E08000019",9665,18,73.49517621281592,0.0,0.0,HigherEd
2023,"E08000019",9665,19,75.05507016133733,0.0,0.0,HigherEd
2022,"E08000019",9666,18,73.49517621281592,0.0,0.0,HigherEd
2023,"E08000019",9666,19,75.05507016133733,0.0,0.0,HigherEd
2022,"E08000019",9668,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000019",9668,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000019",9669,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000019",9669,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2022,"E08000019",9671,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000019",9671,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2024,"E08000019",9671,20,76.61748810043784,272.5299971472651,0.0,TrainingOrEmployment
2022,"E08000019",9672,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000019",9672,19,75.05507016133733,0.0,0.0,OtherEd
2022,"E08000019",9673,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000019",9673,19,75.05507016133733,0.0,62.83619720269858,NEET
2023,"E08000019",9674,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000019",9674,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2025,"E08000019",9674,20,78.14550551087854,277.9651868256644,0.0,TrainingOrEmployment
2023,"E08000019",9675,18,75.02512191142654,0.0,0.0,OtherEd
2023,"E08000019",9678,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000019",9678,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E08000019",9679,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000019",9679,19,76.58691641918783,0.0,64.11866077691948,NEET
